index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
1698,"[40, 45[",Private,202565,HS-grad,9,Divorced,Craft-repair,Not-in-family,*,Male,0,0,45,United-States,<=50K
1699,"[50, 55[",Private,177927,Masters,14,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,60,United-States,<=50K
1700,"[35, 40[",Private,256723,Some-college,10,Divorced,Adm-clerical,Unmarried,*,Female,0,0,35,United-States,<=50K
1701,"[15, 20[",Private,46247,Some-college,10,Never-married,Other-service,Own-child,*,Female,0,0,15,United-States,<=50K
1705,"[35, 40[",Private,168817,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,*,Male,0,0,40,United-States,<=50K
1706,"[55, 60[",Private,187487,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,48,United-States,>50K
1709,"[40, 45[",Private,201723,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,1902,40,United-States,>50K
1713,"[35, 40[",Private,156728,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,United-States,>50K
1714,"[30, 35[",Private,148600,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,United-States,<=50K
1715,"[35, 40[",Private,19914,Some-college,10,Divorced,Adm-clerical,Unmarried,*,Female,0,0,40,United-States,<=50K
1716,"[40, 45[",Private,190767,Bachelors,13,Divorced,Adm-clerical,Not-in-family,*,Female,0,0,40,United-States,<=50K
1718,"[35, 40[",Private,30381,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,45,United-States,>50K
1719,"[35, 40[",Private,187069,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,45,United-States,<=50K
1720,"[30, 35[",Private,367314,HS-grad,9,Divorced,Adm-clerical,Not-in-family,*,Female,0,0,40,United-States,<=50K
1721,"[50, 55[",Local-gov,101119,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,*,Male,0,0,70,United-States,<=50K
1723,"[40, 45[",Local-gov,218995,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,42,United-States,>50K
1724,"[20, 25[",Private,57711,HS-grad,9,Never-married,Other-service,Not-in-family,*,Female,0,0,30,United-States,<=50K
1725,"[40, 45[",Private,303521,Some-college,10,Divorced,Craft-repair,Not-in-family,*,Male,0,0,40,United-States,<=50K
1726,"[55, 60[",Private,199067,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,>50K
1728,"[45, 50[",Private,186078,Masters,14,Married-civ-spouse,Prof-specialty,Wife,*,Female,0,0,50,United-States,>50K
1732,"[25, 30[",Private,314177,HS-grad,9,Never-married,Sales,Not-in-family,*,Male,0,0,40,United-States,<=50K
1735,"[60, 65[",Self-emp-not-inc,134960,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,15024,0,35,United-States,>50K
1736,"[25, 30[",Private,294493,Bachelors,13,Never-married,Craft-repair,Other-relative,*,Male,0,0,40,United-States,<=50K
1737,"[20, 25[",Private,32616,HS-grad,9,Never-married,Other-service,Not-in-family,*,Female,0,1719,16,United-States,<=50K
1739,"[55, 60[",Local-gov,52267,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,72,United-States,<=50K
1740,"[30, 35[",Private,117963,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,40,United-States,>50K
1743,"[35, 40[",Private,166988,Bachelors,13,Never-married,Adm-clerical,Own-child,*,Female,0,0,40,United-States,<=50K
1744,"[40, 45[",Self-emp-not-inc,193459,Some-college,10,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,60,United-States,<=50K
1746,"[30, 35[",Private,496743,Bachelors,13,Never-married,Prof-specialty,Own-child,*,Male,0,0,40,United-States,<=50K
1747,"[20, 25[",Private,154781,HS-grad,9,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,40,United-States,<=50K
1748,"[25, 30[",Private,219371,HS-grad,9,Never-married,Other-service,Not-in-family,*,Female,0,0,35,United-States,<=50K
1751,"[35, 40[",Private,304651,HS-grad,9,Divorced,Transport-moving,Not-in-family,*,Male,0,0,60,United-States,<=50K
1752,"[35, 40[",Private,349689,HS-grad,9,Divorced,Adm-clerical,Unmarried,*,Female,0,0,40,United-States,<=50K
1754,"[50, 55[",Self-emp-not-inc,196328,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,45,United-States,>50K
1755,"[25, 30[",Private,169323,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,*,Female,0,0,40,United-States,<=50K
1758,"[50, 55[",?,167651,HS-grad,9,Married-civ-spouse,?,Husband,*,Male,0,0,40,United-States,<=50K
1759,"[15, 20[",Private,197384,Some-college,10,Never-married,Other-service,Own-child,*,Female,0,0,10,United-States,<=50K
1761,"[65, 70[",?,266081,HS-grad,9,Married-civ-spouse,?,Husband,*,Male,0,0,40,United-States,<=50K
1762,"[40, 45[",Private,165309,Bachelors,13,Divorced,Adm-clerical,Unmarried,*,Female,0,0,40,United-States,<=50K
1764,"[45, 50[",Private,133938,Masters,14,Divorced,Exec-managerial,Not-in-family,*,Female,27828,0,50,United-States,>50K
1765,"[45, 50[",Private,159816,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,*,Female,99999,0,20,United-States,>50K
1766,"[20, 25[",Private,228424,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,*,Male,0,0,40,United-States,<=50K
1771,"[50, 55[",Private,171338,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,99999,0,50,United-States,>50K
1772,"[50, 55[",Private,120173,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,*,Male,3103,0,50,United-States,>50K
1773,"[15, 20[",?,158762,10th,6,Never-married,?,Own-child,*,Female,0,0,20,United-States,<=50K
1774,"[45, 50[",Private,169818,HS-grad,9,Married-civ-spouse,Other-service,Wife,*,Female,0,0,40,United-States,>50K
1778,"[15, 20[",?,228373,10th,6,Never-married,?,Own-child,*,Male,0,0,30,United-States,<=50K
1779,"[40, 45[",Private,193882,Some-college,10,Married-civ-spouse,Sales,Husband,*,Male,7688,0,40,United-States,>50K
1780,"[35, 40[",Private,31033,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,7298,0,40,United-States,>50K
1781,"[35, 40[",Private,272950,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,<=50K
1783,"[35, 40[",Private,238415,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,50,United-States,>50K
1786,"[35, 40[",Local-gov,103260,Masters,14,Married-civ-spouse,Prof-specialty,Wife,*,Female,0,0,35,United-States,>50K
1787,"[35, 40[",Private,79331,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,15024,0,40,United-States,>50K
1795,"[30, 35[",Private,155343,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,3103,0,40,United-States,>50K
1796,"[30, 35[",Private,35595,Bachelors,13,Never-married,Adm-clerical,Not-in-family,*,Male,0,0,40,United-States,<=50K
1798,"[50, 55[",Federal-gov,159670,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,40,United-States,>50K
1802,"[50, 55[",Private,87205,HS-grad,9,Divorced,Other-service,Not-in-family,*,Female,0,0,38,United-States,<=50K
1803,"[35, 40[",Self-emp-inc,112847,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,United-States,>50K
1807,"[30, 35[",Private,205390,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,0,0,49,United-States,<=50K
1810,"[55, 60[",Private,114495,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,60,United-States,<=50K
1811,"[35, 40[",Private,183898,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,*,Male,7298,0,50,United-States,>50K
1814,"[45, 50[",Private,188330,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,United-States,>50K
1815,"[20, 25[",Private,267174,HS-grad,9,Never-married,Handlers-cleaners,Own-child,*,Male,0,0,40,United-States,<=50K
1816,"[45, 50[",Local-gov,36228,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,1902,40,United-States,<=50K
1819,"[40, 45[",State-gov,206139,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,50,United-States,>50K
1822,"[15, 20[",Private,418324,Some-college,10,Never-married,Sales,Own-child,*,Male,0,0,36,United-States,<=50K
1823,"[15, 20[",?,263338,Some-college,10,Never-married,?,Own-child,*,Male,0,0,45,United-States,<=50K
1824,"[50, 55[",Private,158948,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,84,United-States,>50K
1825,"[50, 55[",Private,221532,Bachelors,13,Divorced,Exec-managerial,Unmarried,*,Male,0,0,40,United-States,>50K
1827,"[35, 40[",Local-gov,118909,HS-grad,9,Divorced,Adm-clerical,Unmarried,*,Female,0,0,35,United-States,<=50K
1828,"[15, 20[",Private,286469,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,30,United-States,<=50K
1830,"[20, 25[",State-gov,142766,Some-college,10,Never-married,Other-service,Own-child,*,Male,0,0,10,United-States,<=50K
1832,"[45, 50[",Local-gov,272780,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,24,United-States,<=50K
1833,"[40, 45[",State-gov,219553,Masters,14,Divorced,Prof-specialty,Not-in-family,*,Female,0,0,38,United-States,<=50K
1835,"[20, 25[",Private,64292,HS-grad,9,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,40,United-States,<=50K
1840,"[20, 25[",Private,228243,Some-college,10,Never-married,Craft-repair,Not-in-family,*,Male,0,0,44,United-States,<=50K
1841,"[30, 35[",Local-gov,62463,Some-college,10,Married-civ-spouse,Transport-moving,Husband,*,Male,0,1579,40,United-States,<=50K
1846,"[20, 25[",?,163665,Some-college,10,Never-married,?,Own-child,*,Female,0,0,40,United-States,<=50K
1848,"[30, 35[",Private,238246,Bachelors,13,Never-married,Prof-specialty,Not-in-family,*,Female,0,0,40,United-States,<=50K
1849,"[30, 35[",Self-emp-inc,244665,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,5178,0,45,United-States,>50K
1850,"[20, 25[",Private,131811,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,*,Male,0,0,40,United-States,<=50K
1854,"[25, 30[",Self-emp-not-inc,229842,HS-grad,9,Never-married,Transport-moving,Unmarried,*,Male,0,0,45,United-States,<=50K
1855,"[25, 30[",Local-gov,190057,Bachelors,13,Never-married,Prof-specialty,Own-child,*,Female,0,0,40,United-States,<=50K
1856,"[40, 45[",State-gov,55076,Masters,14,Never-married,Prof-specialty,Not-in-family,*,Female,0,0,60,United-States,<=50K
1857,"[15, 20[",Private,152545,HS-grad,9,Never-married,Other-service,Own-child,*,Female,0,0,8,United-States,<=50K
1858,"[25, 30[",Private,153434,HS-grad,9,Never-married,Other-service,Own-child,*,Male,0,0,24,United-States,<=50K
1861,"[45, 50[",Private,138999,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,United-States,<=50K
1862,"[60, 65[",Local-gov,95450,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,5178,0,50,United-States,>50K
1863,"[25, 30[",Private,176520,HS-grad,9,Never-married,Craft-repair,Other-relative,*,Male,0,0,40,United-States,<=50K
1864,"[35, 40[",Local-gov,72338,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,*,Male,0,0,54,United-States,>50K
1866,"[20, 25[",Private,235722,Some-college,10,Never-married,Other-service,Not-in-family,*,Male,0,0,20,United-States,<=50K
1867,"[35, 40[",Federal-gov,128884,HS-grad,9,Divorced,Adm-clerical,Not-in-family,*,Female,0,0,48,United-States,<=50K
1869,"[30, 35[",Self-emp-not-inc,298332,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,45,United-States,>50K
1871,"[30, 35[",Private,226756,HS-grad,9,Never-married,Adm-clerical,Own-child,*,Male,0,0,40,United-States,<=50K
1872,"[30, 35[",Private,157887,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,65,United-States,>50K
1873,"[30, 35[",State-gov,171111,Bachelors,13,Never-married,Adm-clerical,Not-in-family,*,Male,0,0,37,United-States,<=50K
1874,"[20, 25[",Private,126314,Some-college,10,Never-married,Other-service,Own-child,*,Male,0,0,10,United-States,<=50K
1875,"[60, 65[",Private,174018,Some-college,10,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,United-States,>50K
1877,"[40, 45[",Self-emp-not-inc,201522,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,60,United-States,<=50K
1878,"[20, 25[",?,22966,Bachelors,13,Never-married,?,Own-child,*,Male,0,0,35,United-States,<=50K
1879,"[30, 35[",Private,399088,Some-college,10,Divorced,Adm-clerical,Not-in-family,*,Female,0,0,45,United-States,<=50K
1881,"[40, 45[",Private,102606,Bachelors,13,Married-civ-spouse,Tech-support,Husband,*,Male,0,0,40,United-States,>50K
1883,"[25, 30[",Federal-gov,508336,Bachelors,13,Never-married,Exec-managerial,Not-in-family,*,Male,0,0,48,United-States,<=50K
1884,"[25, 30[",Local-gov,263431,Some-college,10,Never-married,Exec-managerial,Unmarried,*,Male,0,0,40,United-States,<=50K
1885,"[20, 25[",Private,235733,HS-grad,9,Never-married,Other-service,Not-in-family,*,Female,0,0,45,United-States,<=50K
1887,"[55, 60[",Self-emp-not-inc,184425,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,*,Male,0,0,99,United-States,>50K
1890,"[65, 70[",Self-emp-not-inc,197015,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,*,Male,0,0,45,United-States,<=50K
1893,"[30, 35[",Private,192002,Masters,14,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,55,United-States,>50K
1896,"[45, 50[",Private,112283,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,55,United-States,<=50K
1898,"[25, 30[",Private,109872,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,45,United-States,<=50K
1899,"[20, 25[",Private,119838,Bachelors,13,Never-married,Prof-specialty,Own-child,*,Male,0,0,50,United-States,<=50K
1902,"[30, 35[",Private,91666,HS-grad,9,Never-married,Transport-moving,Not-in-family,*,Male,0,0,50,United-States,<=50K
1903,"[25, 30[",Private,270276,HS-grad,9,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,40,United-States,<=50K
1904,"[35, 40[",Private,179271,Some-college,10,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,50,United-States,>50K
1905,"[40, 45[",Private,161819,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,United-States,>50K
1906,"[45, 50[",Local-gov,339681,Masters,14,Divorced,Prof-specialty,Unmarried,*,Female,1506,0,45,United-States,<=50K
1907,"[25, 30[",Self-emp-not-inc,219897,Masters,14,Never-married,Prof-specialty,Not-in-family,*,Female,0,0,50,United-States,<=50K
1910,"[35, 40[",Private,187046,11th,7,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,45,United-States,<=50K
1911,"[35, 40[",Private,191807,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,*,Male,0,0,48,United-States,<=50K
1914,"[40, 45[",Self-emp-not-inc,66632,Some-college,10,Divorced,Craft-repair,Not-in-family,*,Male,0,0,40,United-States,<=50K
1915,"[40, 45[",Local-gov,121718,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,1902,60,United-States,>50K
1916,"[45, 50[",Private,162034,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,70,United-States,<=50K
1918,"[25, 30[",Local-gov,125863,Bachelors,13,Never-married,Prof-specialty,Own-child,*,Male,0,0,35,United-States,<=50K
1919,"[35, 40[",Private,225330,Bachelors,13,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,40,United-States,<=50K
1920,"[30, 35[",Private,120426,HS-grad,9,Separated,Adm-clerical,Unmarried,*,Female,0,0,40,United-States,<=50K
1922,"[40, 45[",Private,32000,Some-college,10,Married-civ-spouse,Tech-support,Husband,*,Male,0,0,18,United-States,>50K
1923,"[20, 25[",?,124242,Some-college,10,Never-married,?,Own-child,*,Female,0,0,40,United-States,<=50K
1924,"[25, 30[",Private,278581,Bachelors,13,Never-married,Sales,Own-child,*,Female,0,0,40,United-States,<=50K
1925,"[30, 35[",Private,230224,Bachelors,13,Never-married,Exec-managerial,Not-in-family,*,Male,0,0,55,United-States,>50K
1926,"[30, 35[",Private,204374,Bachelors,13,Never-married,Sales,Not-in-family,*,Male,0,1741,48,United-States,<=50K
1927,"[45, 50[",Private,188386,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,*,Male,0,1628,45,United-States,<=50K
1928,"[20, 25[",Private,164922,HS-grad,9,Never-married,Craft-repair,Own-child,*,Male,0,0,40,United-States,<=50K
1934,"[25, 30[",Private,169990,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,United-States,<=50K
1939,"[25, 30[",Local-gov,103148,HS-grad,9,Never-married,Adm-clerical,Not-in-family,*,Female,0,0,40,United-States,<=50K
1940,"[35, 40[",Private,165186,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,*,Male,0,0,45,United-States,<=50K
1943,"[45, 50[",Private,243190,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,*,Female,7688,0,40,United-States,>50K
1944,"[15, 20[",Local-gov,153405,11th,7,Never-married,Adm-clerical,Other-relative,*,Female,0,0,25,United-States,<=50K
1945,"[35, 40[",Private,329980,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,2415,60,United-States,>50K
1947,"[40, 45[",State-gov,218542,HS-grad,9,Never-married,Adm-clerical,Unmarried,*,Female,0,0,40,United-States,<=50K
1949,"[40, 45[",Private,102606,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,>50K
1950,"[40, 45[",Self-emp-not-inc,483201,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,<=50K
1952,"[30, 35[",Private,226013,Bachelors,13,Never-married,Prof-specialty,Not-in-family,*,Male,0,0,40,United-States,<=50K
1953,"[20, 25[",Private,165475,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,United-States,<=50K
1956,"[65, 70[",Private,213720,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,United-States,<=50K
1957,"[60, 65[",Private,170483,HS-grad,9,Widowed,Other-service,Not-in-family,*,Female,0,0,38,United-States,<=50K
1958,"[25, 30[",Private,214303,Bachelors,13,Never-married,Prof-specialty,Not-in-family,*,Female,0,0,50,United-States,<=50K
1959,"[30, 35[",Private,190511,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,>50K
1960,"[30, 35[",Private,242150,HS-grad,9,Never-married,Adm-clerical,Own-child,*,Male,0,0,38,United-States,<=50K
1961,"[50, 55[",Local-gov,159755,Masters,14,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,United-States,>50K
1962,"[50, 55[",Private,147629,Masters,14,Married-civ-spouse,Prof-specialty,Husband,*,Male,15024,0,45,United-States,>50K
1963,"[45, 50[",Private,268022,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,50,United-States,>50K
1965,"[25, 30[",Private,452205,HS-grad,9,Divorced,Other-service,Unmarried,*,Female,0,0,36,United-States,<=50K
1966,"[20, 25[",Private,260847,Some-college,10,Never-married,Sales,Own-child,*,Male,0,0,30,United-States,<=50K
1967,"[25, 30[",Private,291374,HS-grad,9,Never-married,Adm-clerical,Unmarried,*,Female,0,0,40,United-States,<=50K
1968,"[55, 60[",Private,189933,10th,6,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,<=50K
1970,"[35, 40[",Private,330664,Some-college,10,Never-married,Sales,Not-in-family,*,Male,0,0,40,United-States,<=50K
1972,"[25, 30[",Private,122999,Masters,14,Never-married,Prof-specialty,Not-in-family,*,Male,8614,0,40,United-States,>50K
1974,"[30, 35[",Private,217235,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,0,0,20,United-States,<=50K
1976,"[20, 25[",Private,120172,Bachelors,13,Never-married,Exec-managerial,Not-in-family,*,Male,0,0,40,United-States,<=50K
1981,"[45, 50[",Federal-gov,168232,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,40,United-States,>50K
1982,"[30, 35[",Private,348491,Bachelors,13,Never-married,Exec-managerial,Not-in-family,*,Female,0,0,40,United-States,<=50K
1983,"[35, 40[",Private,24106,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,3103,0,40,United-States,>50K
1984,"[60, 65[",Self-emp-inc,197553,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,7688,0,50,United-States,>50K
1985,"[25, 30[",Private,421065,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,*,Male,0,0,48,United-States,<=50K
1986,"[50, 55[",Self-emp-inc,138852,Some-college,10,Married-civ-spouse,Sales,Husband,*,Male,0,0,45,United-States,>50K
1988,"[30, 35[",Private,379412,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,50,United-States,<=50K
1989,"[30, 35[",Private,181992,Some-college,10,Never-married,Sales,Not-in-family,*,Female,0,0,35,United-States,<=50K
1991,"[25, 30[",Private,236564,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,*,Male,0,0,40,United-States,<=50K
1994,"[30, 35[",Private,204704,Bachelors,13,Never-married,Exec-managerial,Unmarried,*,Female,0,0,45,United-States,>50K
1995,"[40, 45[",Private,54611,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,*,Male,0,0,50,United-States,<=50K
1996,"[45, 50[",Private,128132,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,0,0,60,United-States,>50K
