,index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
2827,5041,"[0, 40[",Private,119156,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2828,5042,"[0, 40[",Private,371987,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
2829,5043,"[40, 80[",State-gov,144125,Higher education,13,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
2830,5044,"[40, 80[",Private,31905,Higher education,14,Spouse present,*,Husband,*,Male,0,1977,40,United-States,>50K
2831,5045,"[40, 80[",Self-emp-not-inc,121124,Higher education,10,Spouse present,*,Husband,*,Male,0,0,35,United-States,>50K
2832,5046,"[40, 80[",Private,58126,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2833,5047,"[0, 40[",Private,318518,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
2834,5049,"[0, 40[",Private,473133,Higher education,14,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
2835,5050,"[40, 80[",Private,155434,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,48,United-States,<=50K
2836,5051,"[40, 80[",Private,99185,Secondary education,9,Spouse present,*,Husband,*,Male,7298,0,50,United-States,>50K
2837,5053,"[40, 80[",Local-gov,118481,Higher education,13,Spouse present,*,Husband,*,Male,0,1902,40,United-States,>50K
2838,5054,"[0, 40[",Private,321666,Secondary education,9,Spouse not present,*,Own-child,*,Male,594,0,40,United-States,<=50K
2839,5055,"[0, 40[",State-gov,119838,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,10,United-States,<=50K
2840,5056,"[0, 40[",Private,330695,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2841,5057,"[0, 40[",State-gov,58039,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2842,5058,"[40, 80[",Private,313022,Higher education,11,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
2843,5059,"[40, 80[",Private,178134,Higher education,10,Spouse not present,*,Not-in-family,*,Female,0,0,30,United-States,<=50K
2844,5060,"[40, 80[",Private,165309,Higher education,10,Spouse present,*,Husband,*,Male,0,0,43,United-States,<=50K
2845,5061,"[0, 40[",Private,216181,Secondary education,7,Spouse not present,*,Own-child,*,Male,0,0,45,United-States,<=50K
2846,5062,"[40, 80[",Private,178745,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,45,United-States,>50K
2847,5063,"[40, 80[",Private,111067,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2848,5064,"[0, 40[",?,163788,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,40,United-States,<=50K
2849,5066,"[40, 80[",Private,123075,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
2850,5068,"[0, 40[",Local-gov,255004,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
2851,5070,"[0, 40[",Private,174714,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,15,United-States,<=50K
2852,5071,"[40, 80[",Self-emp-not-inc,450580,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,20,United-States,<=50K
2853,5073,"[40, 80[",Private,192894,Higher education,16,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
2854,5074,"[40, 80[",Private,325390,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2855,5076,"[0, 40[",Federal-gov,128714,Secondary education,9,Spouse not present,*,Own-child,*,Female,0,0,32,United-States,<=50K
2856,5078,"[0, 40[",Private,269186,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2857,5084,"[40, 80[",Private,279297,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,60,United-States,<=50K
2858,5085,"[40, 80[",Self-emp-not-inc,195462,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,98,United-States,>50K
2859,5086,"[0, 40[",Private,170769,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2860,5087,"[0, 40[",Private,142443,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
2861,5088,"[0, 40[",Self-emp-not-inc,182809,Secondary education,9,Spouse present,*,Husband,*,Male,7298,0,40,United-States,>50K
2862,5089,"[40, 80[",Private,121441,Higher education,10,Spouse present,*,Husband,*,Male,0,0,55,United-States,<=50K
2863,5091,"[0, 40[",Private,170263,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
2864,5093,"[0, 40[",Private,178615,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2865,5094,"[0, 40[",Private,279524,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
2866,5098,"[0, 40[",Self-emp-inc,114844,Higher education,15,Spouse present,*,Husband,*,Male,99999,0,65,United-States,>50K
2867,5099,"[40, 80[",Local-gov,216414,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
2868,5101,"[40, 80[",State-gov,80914,Higher education,14,Spouse present,*,Husband,*,Male,0,0,47,United-States,>50K
2869,5103,"[40, 80[",Self-emp-not-inc,212165,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,60,United-States,<=50K
2870,5106,"[40, 80[",Private,109638,Higher education,10,Spouse present,*,Husband,*,Male,0,1672,45,United-States,<=50K
2871,5108,"[40, 80[",Self-emp-inc,187720,Higher education,10,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
2872,5110,"[0, 40[",Private,118693,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
2873,5111,"[0, 40[",Private,363130,Secondary education,9,Spouse not present,*,Unmarried,*,Male,0,0,18,United-States,<=50K
2874,5114,"[0, 40[",Self-emp-not-inc,160786,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,55,United-States,<=50K
2875,5117,"[0, 40[",Private,124971,Higher education,13,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
2876,5119,"[0, 40[",State-gov,121838,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
2877,5120,"[40, 80[",Private,265275,Higher education,14,Spouse present,*,Husband,*,Male,0,0,60,United-States,<=50K
2878,5121,"[40, 80[",Private,71417,Secondary education,9,Spouse present,*,Husband,*,Male,3103,0,40,United-States,>50K
2879,5122,"[0, 40[",Private,45522,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
2880,5124,"[0, 40[",Private,120283,Secondary education,8,Spouse not present,*,Own-child,*,Female,0,0,24,United-States,<=50K
2881,5125,"[0, 40[",Private,216972,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,30,United-States,<=50K
2882,5126,"[0, 40[",Private,116791,Secondary education,9,Spouse not present,*,Other-relative,*,Female,0,0,40,United-States,<=50K
2883,5128,"[0, 40[",Private,216134,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,40,United-States,<=50K
2884,5131,"[40, 80[",State-gov,223944,Higher education,10,Spouse present,*,Wife,*,Female,0,0,30,United-States,<=50K
2885,5137,"[40, 80[",Self-emp-inc,158685,Secondary education,9,Spouse present,*,Wife,*,Female,0,2377,40,United-States,>50K
2886,5140,"[0, 40[",Private,33001,Higher education,13,Spouse present,*,Husband,*,Male,0,0,55,United-States,>50K
2887,5142,"[0, 40[",Private,192506,Higher education,13,Spouse not present,*,Not-in-family,*,Female,0,0,35,United-States,<=50K
2888,5144,"[0, 40[",Private,273929,Secondary education,9,Spouse present,*,Husband,*,Male,0,1628,60,United-States,<=50K
2889,5146,"[0, 40[",Private,56179,Higher education,10,Spouse not present,*,Not-in-family,*,Male,2174,0,55,United-States,<=50K
2890,5148,"[0, 40[",Self-emp-not-inc,124090,Secondary education,5,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2891,5149,"[0, 40[",Private,199600,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2892,5150,"[40, 80[",Private,255847,Secondary education,9,Spouse present,*,Husband,*,Male,4386,0,48,United-States,>50K
2893,5151,"[40, 80[",Self-emp-not-inc,218311,Higher education,10,Spouse not present,*,Unmarried,*,Female,0,0,50,United-States,<=50K
2894,5152,"[0, 40[",Private,167336,Higher education,10,Spouse not present,*,Not-in-family,*,Female,0,0,39,United-States,<=50K
2895,5153,"[40, 80[",Private,59938,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,43,United-States,<=50K
2896,5154,"[0, 40[",Private,263728,Higher education,13,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2897,5156,"[40, 80[",?,180603,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,8,United-States,<=50K
2898,5157,"[40, 80[",Private,43910,Secondary education,9,Spouse present,*,Wife,*,Female,0,0,30,United-States,<=50K
2899,5158,"[40, 80[",Private,190139,Higher education,14,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
2900,5159,"[0, 40[",Private,109001,Higher education,10,Spouse present,*,Husband,*,Male,0,0,49,United-States,<=50K
2901,5160,"[40, 80[",Local-gov,159931,Higher education,13,Spouse present,*,Wife,*,Female,0,0,45,United-States,>50K
2902,5161,"[0, 40[",Private,194987,Secondary education,9,Spouse present,*,Wife,*,Female,0,0,40,United-States,<=50K
2903,5162,"[0, 40[",Local-gov,87310,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,41,United-States,<=50K
2904,5164,"[0, 40[",Private,207064,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
2905,5166,"[40, 80[",Federal-gov,168294,Secondary education,9,Spouse present,*,Husband,*,Male,5178,0,40,United-States,>50K
2906,5168,"[40, 80[",Self-emp-not-inc,49884,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
2907,5169,"[40, 80[",Self-emp-not-inc,27305,Secondary education,9,Spouse present,*,Husband,*,Male,7688,0,40,United-States,>50K
2908,5171,"[0, 40[",Private,64520,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,55,United-States,<=50K
2909,5173,"[0, 40[",Private,305379,Higher education,13,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
2910,5174,"[0, 40[",Private,202284,Higher education,13,Spouse not present,*,Own-child,*,Male,0,0,20,United-States,<=50K
2911,5175,"[40, 80[",Self-emp-not-inc,99185,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
2912,5176,"[0, 40[",Private,159662,Secondary education,9,Spouse present,*,Own-child,*,Male,0,0,26,United-States,>50K
2913,5179,"[40, 80[",Local-gov,349633,Higher education,14,Spouse present,*,Wife,*,Female,0,0,50,United-States,>50K
2914,5181,"[0, 40[",Private,242893,Secondary education,7,Spouse not present,*,Own-child,*,Male,0,0,35,United-States,<=50K
2915,5186,"[40, 80[",Self-emp-not-inc,226215,Higher education,13,Spouse present,*,Husband,*,Male,0,0,15,United-States,<=50K
2916,5189,"[40, 80[",Private,147954,Secondary education,9,Spouse present,*,Wife,*,Female,3411,0,38,United-States,<=50K
2917,5190,"[0, 40[",Self-emp-inc,64379,Secondary education,9,Spouse present,*,Husband,*,Male,0,1740,40,United-States,<=50K
2918,5191,"[0, 40[",Private,156501,Secondary education,8,Spouse not present,*,Own-child,*,Female,0,0,16,United-States,<=50K
2919,5192,"[0, 40[",Private,207668,Higher education,13,Spouse present,*,Husband,*,Male,15024,0,45,United-States,>50K
2920,5195,"[40, 80[",Local-gov,115603,Higher education,10,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
2921,5197,"[40, 80[",Private,275034,Higher education,13,Spouse present,*,Husband,*,Male,0,1740,35,United-States,<=50K
2922,5202,"[40, 80[",Local-gov,297248,Higher education,15,Spouse present,*,Husband,*,Male,0,2415,45,United-States,>50K
2923,5204,"[0, 40[",Self-emp-not-inc,33308,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
2924,5206,"[0, 40[",Private,41763,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,25,United-States,<=50K
2925,5208,"[0, 40[",Private,149734,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,52,United-States,<=50K
2926,5210,"[0, 40[",Private,349691,Higher education,10,Spouse not present,*,Other-relative,*,Female,0,0,40,United-States,<=50K
2927,5213,"[0, 40[",Private,236068,Higher education,10,Spouse not present,*,Other-relative,*,Female,0,0,20,United-States,<=50K
2928,5216,"[0, 40[",Private,33895,Higher education,13,Spouse not present,*,Not-in-family,*,Male,0,0,45,United-States,<=50K
2929,5218,"[0, 40[",Private,229773,Higher education,13,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
2930,5220,"[40, 80[",Private,266135,Higher education,13,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
2931,5222,"[40, 80[",Federal-gov,392502,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
2932,5224,"[40, 80[",Private,193720,Higher education,13,Spouse present,*,Husband,*,Male,0,0,45,United-States,>50K
2933,5226,"[40, 80[",Private,162944,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2934,5230,"[0, 40[",State-gov,161978,Higher education,10,Spouse present,*,Husband,*,Male,0,0,20,United-States,<=50K
2935,5231,"[40, 80[",Private,202930,Higher education,13,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,>50K
2936,5233,"[40, 80[",Self-emp-inc,197332,Higher education,10,Spouse present,*,Husband,*,Male,0,0,60,United-States,<=50K
2937,5237,"[0, 40[",Private,209483,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,20,United-States,<=50K
2938,5242,"[0, 40[",State-gov,82622,Higher education,10,Spouse present,*,Husband,*,Male,0,0,80,United-States,<=50K
2939,5244,"[40, 80[",Private,142182,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,25,United-States,<=50K
2940,5245,"[40, 80[",Federal-gov,94342,Higher education,13,Spouse not present,*,Not-in-family,*,Male,0,0,45,United-States,<=50K
2941,5247,"[0, 40[",Private,181712,Secondary education,7,Spouse not present,*,Own-child,*,Male,0,0,12,United-States,<=50K
2942,5248,"[0, 40[",Self-emp-not-inc,164607,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2943,5249,"[40, 80[",Self-emp-not-inc,41496,Higher education,10,Spouse present,*,Husband,*,Male,0,0,45,United-States,<=50K
2944,5250,"[40, 80[",Private,143098,Secondary education,9,Spouse present,*,Husband,*,Male,4064,0,40,United-States,<=50K
2945,5251,"[0, 40[",Local-gov,196529,Higher education,14,Spouse present,*,Wife,*,Female,0,0,40,United-States,>50K
2946,5252,"[0, 40[",Private,157332,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,42,United-States,<=50K
2947,5256,"[0, 40[",Private,362589,Higher education,13,Spouse not present,*,Own-child,*,Female,0,0,20,United-States,<=50K
2948,5258,"[0, 40[",Private,309580,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
2949,5260,"[0, 40[",Private,349365,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,15,United-States,<=50K
2950,5261,"[0, 40[",Private,376936,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
2951,5263,"[0, 40[",Private,105577,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,30,United-States,<=50K
2952,5264,"[40, 80[",Private,224207,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
2953,5265,"[0, 40[",Federal-gov,47907,Higher education,13,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
2954,5266,"[0, 40[",Self-emp-not-inc,191283,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
2955,5267,"[40, 80[",Private,20953,Higher education,10,Spouse present,*,Husband,*,Male,0,1902,40,United-States,>50K
2956,5268,"[0, 40[",State-gov,186569,Higher education,13,Spouse not present,*,Own-child,*,Female,0,0,12,United-States,<=50K
2957,5270,"[0, 40[",Private,161141,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
2958,5271,"[0, 40[",Private,203003,Secondary education,9,Spouse not present,*,Other-relative,*,Male,0,0,40,United-States,<=50K
2959,5273,"[0, 40[",Private,113322,Higher education,11,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2960,5274,"[40, 80[",Private,343847,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,38,United-States,>50K
2961,5275,"[40, 80[",Private,214068,Higher education,16,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
2962,5276,"[40, 80[",Private,116632,Higher education,14,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
2963,5280,"[0, 40[",State-gov,141420,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2964,5281,"[0, 40[",Private,42750,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,55,United-States,<=50K
2965,5282,"[40, 80[",Private,165278,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
2966,5287,"[0, 40[",Private,118941,Higher education,13,Spouse present,*,Wife,*,Female,0,0,32,United-States,>50K
2967,5288,"[0, 40[",Private,198068,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,60,United-States,<=50K
2968,5290,"[40, 80[",Self-emp-not-inc,236111,Higher education,10,Spouse present,*,Husband,*,Male,0,0,55,United-States,>50K
2969,5292,"[0, 40[",Private,143604,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,8,United-States,<=50K
2970,5293,"[0, 40[",Self-emp-not-inc,319831,Higher education,10,Spouse present,*,Husband,*,Male,0,0,60,United-States,<=50K
2971,5295,"[0, 40[",Private,137606,Secondary education,9,Spouse present,*,Husband,*,Male,5013,0,40,United-States,<=50K
2972,5296,"[0, 40[",?,61343,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
2973,5298,"[0, 40[",Private,100135,Secondary education,9,Spouse present,*,Wife,*,Female,0,1740,25,United-States,<=50K
2974,5299,"[40, 80[",Self-emp-not-inc,34973,Higher education,10,Spouse present,*,Husband,*,Male,0,0,45,United-States,<=50K
2975,5302,"[0, 40[",?,180339,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,25,United-States,<=50K
2976,5303,"[0, 40[",Private,125591,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,40,United-States,<=50K
